id,Prediccion
0.8001465975431871,satisfied
0.7690220457709799,neutral or dissatisfied
0.3011861948220044,satisfied
-1.1141844149958795,neutral or dissatisfied
-0.8002562173043358,satisfied
-0.6442037882627781,satisfied
0.1861568868983039,neutral or dissatisfied
0.4283984551085986,satisfied
-0.2693349639433022,neutral or dissatisfied
-0.5464608671764993,satisfied
-1.0252588999064964,satisfied
0.911151047305778,satisfied
0.1547906416501087,satisfied
0.9763834223849536,neutral or dissatisfied
1.0033025972507748,satisfied
1.0664233765244873,satisfied
-0.1753845465200989,neutral or dissatisfied
-1.0110314700210312,satisfied
0.5843802295655002,neutral or dissatisfied
0.6097735288080866,satisfied
1.0043416825058462,satisfied
-0.0196892281973293,satisfied
1.0664233765244873,neutral or dissatisfied
-0.030695922617197,satisfied
0.5304314050391099,neutral or dissatisfied
1.0350272943440575,neutral or dissatisfied
0.6033027358099354,neutral or dissatisfied
-0.1307310641920218,neutral or dissatisfied
-1.5377309868320177,neutral or dissatisfied
0.3491929702257463,neutral or dissatisfied
1.0430172199940757,satisfied
-0.693437343658555,satisfied
0.7419009133757749,neutral or dissatisfied
0.7126445193380859,neutral or dissatisfied
0.7602616329812905,neutral or dissatisfied
-1.6934077283923576,neutral or dissatisfied
0.3806472618218642,neutral or dissatisfied
-0.1522549358049264,satisfied
0.5304766143346518,neutral or dissatisfied
0.5280781306509892,satisfied
1.0370004306917664,neutral or dissatisfied
0.8986995582577161,satisfied
-0.1932570019467742,neutral or dissatisfied
0.5821755357450334,satisfied
-0.4096843678161699,satisfied
1.0542057630491777,satisfied
0.9131137127672752,satisfied
0.5485860171889942,neutral or dissatisfied
1.0358522901449092,satisfied
0.2049930654929664,neutral or dissatisfied
-0.2385380815043312,satisfied
0.918993030684966,neutral or dissatisfied
0.3765163861793293,neutral or dissatisfied
-0.1006815094289938,neutral or dissatisfied
1.0364117802767627,satisfied
1.0664233765244873,satisfied
0.7725007092588211,neutral or dissatisfied
0.2965464241092849,neutral or dissatisfied
0.9281501045439504,neutral or dissatisfied
1.021768148236613,neutral or dissatisfied
0.5566166709851376,neutral or dissatisfied
-0.9690820667073984,neutral or dissatisfied
0.8607984249402175,satisfied
-2.47717056096152,neutral or dissatisfied
0.9946416604838249,neutral or dissatisfied
-0.8448611690740507,neutral or dissatisfied
-0.6059922331362685,neutral or dissatisfied
-0.0296293847742691,neutral or dissatisfied
0.923990721002678,neutral or dissatisfied
-0.0539123498322347,neutral or dissatisfied
0.0193937683798088,neutral or dissatisfied
0.7514981426027572,satisfied
0.9935736387328008,satisfied
0.8713426614076619,satisfied
-0.4541161698361662,neutral or dissatisfied
0.7064948774853191,satisfied
-0.0869178362770762,satisfied
-0.8027734681902994,neutral or dissatisfied
1.0664233765244873,neutral or dissatisfied
-0.3573908397994977,neutral or dissatisfied
0.8579249709900365,satisfied
0.7695758765745634,satisfied
-1.035787348652006,satisfied
0.8373103465787218,neutral or dissatisfied
0.5568524743805648,neutral or dissatisfied
-0.4910077700822914,neutral or dissatisfied
-0.4169968396523907,satisfied
0.6950688632150877,satisfied
-1.8317889528162468,satisfied
0.726355521623503,neutral or dissatisfied
-2.0741295006904674,satisfied
-1.1472128320202646,satisfied
0.9506626466919812,neutral or dissatisfied
-0.4464671607906962,neutral or dissatisfied
0.9811133928374598,neutral or dissatisfied
-1.082943033670477,neutral or dissatisfied
-0.3556646687281768,satisfied
-0.7510968175301423,satisfied
1.0080366305051711,neutral or dissatisfied
-0.0123125759778691,satisfied
0.6052420462250575,satisfied
0.0341528051913223,satisfied
0.6133047488394074,satisfied
0.6787034524984294,neutral or dissatisfied
0.1450528208544089,neutral or dissatisfied
0.8491818610135966,neutral or dissatisfied
1.0027978567106437,satisfied
-2.181732754971617,neutral or dissatisfied
0.7441158296077282,satisfied
0.923440066529697,satisfied
0.3763790132800117,neutral or dissatisfied
0.1561574786331536,neutral or dissatisfied
0.9459146844889108,neutral or dissatisfied
0.968883870711864,neutral or dissatisfied
0.106033234013815,neutral or dissatisfied
0.8092594095038991,satisfied
0.957607321578557,satisfied
-1.9446557333058396,neutral or dissatisfied
-0.3400210901391825,neutral or dissatisfied
-1.1452148124978014,neutral or dissatisfied
0.4034225792507582,satisfied
0.6709700167928075,neutral or dissatisfied
-1.2895742385815132,satisfied
0.96026911104345,satisfied
-2.47717056096152,satisfied
1.0664233765244873,satisfied
1.0419725994698994,neutral or dissatisfied
0.2183806680565745,satisfied
0.8402923426507735,satisfied
-0.4224265882484789,neutral or dissatisfied
0.4221708541828001,satisfied
1.0664233765244873,neutral or dissatisfied
0.165167851524256,satisfied
-1.4929094566826888,neutral or dissatisfied
0.7534332015788993,satisfied
-2.47717056096152,satisfied
0.5365940003293408,satisfied
0.6606242437320988,neutral or dissatisfied
-0.1057876561712868,neutral or dissatisfied
0.8442027471301444,satisfied
-0.1150243771756766,satisfied
-2.47717056096152,satisfied
1.0664233765244873,satisfied
-1.277229761410221,neutral or dissatisfied
0.4757130501606541,neutral or dissatisfied
0.9490363221957164,satisfied
0.0940514971051081,satisfied
-1.2058245376683667,satisfied
1.0664233765244873,neutral or dissatisfied
-0.4746416188925608,neutral or dissatisfied
0.933044956387888,neutral or dissatisfied
1.0664233765244873,neutral or dissatisfied
1.0664233765244873,satisfied
0.9690397328703988,satisfied
-0.406611921754366,neutral or dissatisfied
1.0664233765244873,neutral or dissatisfied
0.4572260250981531,satisfied
-1.509869091409712,neutral or dissatisfied
0.7102014485029254,neutral or dissatisfied
-1.3928148134237914,neutral or dissatisfied
0.9889241204045488,neutral or dissatisfied
0.0038355507464679,neutral or dissatisfied
0.8161042978713475,satisfied
-0.6949269836328269,satisfied
-0.0337068190968465,neutral or dissatisfied
0.1591961167699138,neutral or dissatisfied
-0.4836504907503567,neutral or dissatisfied
0.7874413206333281,satisfied
0.6862280605556783,satisfied
0.5883182359673147,satisfied
0.2512378015839923,neutral or dissatisfied
-0.1889783478808048,satisfied
0.9545503897659344,neutral or dissatisfied
-1.3279120397278052,satisfied
-0.0976232647430503,satisfied
0.0875760214424595,neutral or dissatisfied
0.8362991666617251,satisfied
0.8876190918494518,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
-0.286681130315158,neutral or dissatisfied
-0.7119999873174324,satisfied
0.8239206620963552,neutral or dissatisfied
0.1582254304504592,satisfied
0.9191556263947224,neutral or dissatisfied
1.0664233765244873,neutral or dissatisfied
-0.1472652684148065,neutral or dissatisfied
1.0664233765244873,neutral or dissatisfied
1.0664233765244873,neutral or dissatisfied
1.0441681597243595,satisfied
0.0721861290264973,neutral or dissatisfied
0.9816788944286656,satisfied
0.0103645684605863,satisfied
-0.3112486520917192,satisfied
0.095446937967852,neutral or dissatisfied
-1.425192255046349,satisfied
0.0539774872580737,satisfied
0.1363710657467271,neutral or dissatisfied
0.1968429653272865,satisfied
-1.126093596384562,neutral or dissatisfied
0.8761637861061973,satisfied
1.04400241560051,satisfied
0.9492159616678734,neutral or dissatisfied
-1.2351486028289818,satisfied
-0.3403048213810806,neutral or dissatisfied
-0.3198317184283386,satisfied
0.9488672247554422,satisfied
-1.1881596282952016,neutral or dissatisfied
0.6191480866085793,neutral or dissatisfied
1.058046713130935,satisfied
0.5409634220362384,neutral or dissatisfied
0.247201922257166,neutral or dissatisfied
0.8891544013630351,satisfied
0.8777365220150776,satisfied
0.111892813778949,neutral or dissatisfied
-2.47717056096152,satisfied
1.0664233765244873,neutral or dissatisfied
-0.6080081997399409,satisfied
0.3229657677821728,satisfied
1.0664233765244873,neutral or dissatisfied
0.9370871890380548,neutral or dissatisfied
0.0179286005965667,neutral or dissatisfied
-1.5646634003725468,neutral or dissatisfied
-0.3736896364018127,neutral or dissatisfied
0.9616918558326928,neutral or dissatisfied
1.0664233765244873,satisfied
-0.315810278728964,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
-1.2067443423591009,neutral or dissatisfied
0.0709408794744514,neutral or dissatisfied
-2.47717056096152,satisfied
-2.47717056096152,satisfied
1.0045332584653113,satisfied
0.0546769690472767,neutral or dissatisfied
0.7625042636422437,neutral or dissatisfied
1.0664233765244873,neutral or dissatisfied
1.0640915695960678,neutral or dissatisfied
0.9293005025708542,satisfied
-0.0029666547287119,neutral or dissatisfied
-0.456827706789902,neutral or dissatisfied
-0.3780764601281235,neutral or dissatisfied
-0.0729861098382048,satisfied
-1.828444065267676,satisfied
0.473959542472833,satisfied
-1.3069047367494997,satisfied
0.2807114944538285,neutral or dissatisfied
0.0028931425344444,satisfied
0.960101616422523,satisfied
0.4327448427214542,neutral or dissatisfied
0.3077205331192481,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
0.677825993129087,neutral or dissatisfied
0.5233422889018795,neutral or dissatisfied
0.6487292049348955,neutral or dissatisfied
-0.7516329214960811,neutral or dissatisfied
-0.5417762928287916,neutral or dissatisfied
0.7762750526149783,neutral or dissatisfied
0.1776515864513287,satisfied
0.199200124486269,neutral or dissatisfied
0.6717723827673713,neutral or dissatisfied
-1.4551524228062451,neutral or dissatisfied
0.6400135314730971,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
0.6469830235064259,neutral or dissatisfied
0.9538980596381964,satisfied
-0.0492225091722881,neutral or dissatisfied
-0.0812089450578467,neutral or dissatisfied
-0.0499617717557722,neutral or dissatisfied
-0.6905909841684291,satisfied
0.8637216998061121,satisfied
0.6788894963561362,satisfied
0.2810652874938092,satisfied
1.0664233765244873,neutral or dissatisfied
0.572762973997253,neutral or dissatisfied
1.0664233765244873,neutral or dissatisfied
-1.0059757102707751,satisfied
0.083114430149032,satisfied
-0.0678695396965959,satisfied
0.8330388975028978,neutral or dissatisfied
0.2937132540080819,satisfied
-0.8017472729573291,satisfied
0.3340359303284335,neutral or dissatisfied
-1.6193268874932472,neutral or dissatisfied
0.3368805429586344,neutral or dissatisfied
0.6986154620583812,neutral or dissatisfied
0.2538889836984157,satisfied
0.6061045099447854,satisfied
1.0664233765244873,neutral or dissatisfied
0.5112886369656208,satisfied
0.8071755284356928,satisfied
1.028890498558484,satisfied
-0.2554339884943234,neutral or dissatisfied
-1.432173549900754,satisfied
0.6712375327676495,satisfied
0.4113845278056527,satisfied
0.8766358271073506,satisfied
1.0664233765244873,neutral or dissatisfied
-2.47717056096152,satisfied
0.123589195618965,neutral or dissatisfied
-0.0062875057289576,satisfied
0.914855566856627,satisfied
1.0664233765244873,neutral or dissatisfied
0.1542102925565169,neutral or dissatisfied
0.8093307916181449,neutral or dissatisfied
0.8406631145376527,neutral or dissatisfied
0.4249592167283318,satisfied
-0.5180418403767499,satisfied
-1.3430864348653546,neutral or dissatisfied
-0.1211877092790584,satisfied
0.2566672767371339,neutral or dissatisfied
0.5198349113481975,satisfied
1.0107275550236388,satisfied
1.0664233765244873,neutral or dissatisfied
0.2947994936214249,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
1.0007666175520595,satisfied
0.6195953025498303,neutral or dissatisfied
-0.748241704352918,neutral or dissatisfied
0.8941248647192735,satisfied
0.39647060283934,neutral or dissatisfied
0.6396838921806847,satisfied
0.0677104503388185,satisfied
0.4766440348213966,satisfied
-0.2428555341589072,neutral or dissatisfied
0.1242911314555402,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
0.3359567961286555,satisfied
0.9747301625229748,neutral or dissatisfied
0.2379496967582132,satisfied
0.9976269868275272,satisfied
0.6078839982367956,satisfied
0.6772007375289469,neutral or dissatisfied
-1.891092111818596,satisfied
-0.1640345442714446,satisfied
-0.0304776886798955,satisfied
-0.0067389140523353,neutral or dissatisfied
-1.4564512728264645,satisfied
-2.47717056096152,satisfied
-2.47717056096152,neutral or dissatisfied
-1.9847703357016155,satisfied
-0.5362537053214435,neutral or dissatisfied
-0.058869252571674,neutral or dissatisfied
0.8414390409051183,satisfied
-2.47717056096152,neutral or dissatisfied
-0.151609920446841,satisfied
1.0664233765244873,satisfied
-0.3295394846745745,satisfied
0.1441331512154132,satisfied
-1.0408585917930504,satisfied
-1.2069415367180691,neutral or dissatisfied
1.0093426964217678,satisfied
0.1413698320593838,satisfied
0.2748866099005519,neutral or dissatisfied
0.7009652564249151,satisfied
0.6355004676741284,satisfied
0.6669365562497583,satisfied
-0.4223251839365058,satisfied
1.048051598575752,neutral or dissatisfied
0.0686693628344778,satisfied
0.7869564410509754,neutral or dissatisfied
-1.3110620117880942,satisfied
0.1881125189878978,neutral or dissatisfied
0.2649631055945026,satisfied
0.2374668220409339,satisfied
-1.8751154007379196,satisfied
0.8842410587295282,satisfied
0.3867059318212138,satisfied
0.7407666764866019,neutral or dissatisfied
-1.8165906260490303,satisfied
-0.8350845716387868,satisfied
-0.0247212170006644,satisfied
-0.184245489525577,neutral or dissatisfied
0.1719471215617756,satisfied
1.038304226052936,satisfied
-0.2463733185764057,neutral or dissatisfied
-0.0651197877657263,neutral or dissatisfied
0.632753918653963,neutral or dissatisfied
-1.9390173737643472,satisfied
-0.3161191339429368,neutral or dissatisfied
-2.288249011834941,satisfied
0.7923153941088275,satisfied
0.5474873546709071,satisfied
0.5783761111845144,satisfied
-1.1710741736755224,neutral or dissatisfied
-0.741931492118217,satisfied
-0.5052448417371431,neutral or dissatisfied
-1.4866431870018666,satisfied
1.0664233765244873,neutral or dissatisfied
-1.3089098677983322,neutral or dissatisfied
0.8364968216984097,satisfied
-2.236775644480715,satisfied
0.3869442286137466,satisfied
-0.7186730068618705,neutral or dissatisfied
0.6944264563043986,neutral or dissatisfied
0.8671929082756386,neutral or dissatisfied
0.2996477405705547,neutral or dissatisfied
1.0056518439331752,satisfied
-2.282672083925734,satisfied
-0.1258577232505502,satisfied
0.295976657447098,satisfied
0.5969671826930545,satisfied
0.7784386224637976,neutral or dissatisfied
1.054476390036869,satisfied
-0.6855101317916714,neutral or dissatisfied
0.4721717583207905,satisfied
-1.1157045302350446,neutral or dissatisfied
-0.3517422394070184,neutral or dissatisfied
-0.182313527002735,neutral or dissatisfied
0.8728203798060711,neutral or dissatisfied
0.4820261628100062,satisfied
1.0415427673069992,satisfied
-0.4373944289588204,neutral or dissatisfied
-0.2086376702693875,neutral or dissatisfied
-0.2937825862894256,neutral or dissatisfied
-0.39602011080492,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
-1.7520344443958844,neutral or dissatisfied
0.5915135794510392,satisfied
-0.3594399487716099,neutral or dissatisfied
0.4999149902573233,satisfied
0.1869838899209454,neutral or dissatisfied
1.0664233765244873,satisfied
0.6080251125450324,satisfied
0.748946507125457,satisfied
0.942147151518054,neutral or dissatisfied
1.0664233765244873,satisfied
-0.9691357996211224,neutral or dissatisfied
0.5806456807245703,satisfied
0.7419638945674435,satisfied
0.8399794131900432,neutral or dissatisfied
0.6080392230473612,neutral or dissatisfied
-0.0958536218583135,satisfied
-0.1474258963987252,satisfied
0.6180013211991359,satisfied
0.6341762977208685,satisfied
0.3073564393839751,neutral or dissatisfied
0.2659441350472901,satisfied
-1.507322268650933,satisfied
0.3079025378498741,satisfied
1.0664233765244873,neutral or dissatisfied
0.5795475809060283,satisfied
-1.4055037492481444,neutral or dissatisfied
1.0223045637334185,neutral or dissatisfied
0.8516520808584648,neutral or dissatisfied
0.0070341181782729,neutral or dissatisfied
1.0664233765244873,neutral or dissatisfied
-0.5946721689109241,neutral or dissatisfied
0.2504546587931471,satisfied
-1.2486916421957313,neutral or dissatisfied
-0.1951791077231075,neutral or dissatisfied
-0.3026665116003296,satisfied
1.033887064962622,neutral or dissatisfied
0.8193290762208985,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
0.224646903060441,satisfied
0.780159308777511,neutral or dissatisfied
-2.431974582340223,satisfied
0.8846205941881047,satisfied
0.119112517283615,satisfied
0.4954215827072177,neutral or dissatisfied
0.5733443825564752,neutral or dissatisfied
0.8187863242251923,satisfied
-0.3462473088786121,neutral or dissatisfied
-0.3656731495908326,neutral or dissatisfied
0.8685626968952245,neutral or dissatisfied
0.2061244406486461,satisfied
-2.47717056096152,satisfied
0.5582663056563567,satisfied
-0.9923611774895124,neutral or dissatisfied
0.3089394288900224,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
-0.8219209162185916,neutral or dissatisfied
0.396386186938625,neutral or dissatisfied
0.8742737307309066,neutral or dissatisfied
1.0664233765244873,satisfied
-2.47717056096152,neutral or dissatisfied
-0.7533321933563485,satisfied
-1.865080815128192,neutral or dissatisfied
0.2992261469737561,neutral or dissatisfied
-0.2363130930258096,neutral or dissatisfied
-0.8996494662692618,neutral or dissatisfied
-0.6093937026240568,neutral or dissatisfied
0.7319328107691441,satisfied
-2.47717056096152,neutral or dissatisfied
-1.966105488604572,satisfied
0.7766787311394971,satisfied
-2.47717056096152,neutral or dissatisfied
-0.8181799440810071,satisfied
0.9972111189073,satisfied
0.2506266127340343,neutral or dissatisfied
0.7089197223834555,neutral or dissatisfied
1.0510600054391803,satisfied
0.8492508675985644,satisfied
0.8267491172693976,neutral or dissatisfied
-1.268055454165406,neutral or dissatisfied
-0.7382587012232225,neutral or dissatisfied
-2.47717056096152,satisfied
0.971613673175258,neutral or dissatisfied
-1.1204599203700036,neutral or dissatisfied
0.0577182721213746,neutral or dissatisfied
-1.2828248768191894,neutral or dissatisfied
-0.9626518233310228,neutral or dissatisfied
1.0664233765244873,neutral or dissatisfied
-1.3574125909476236,satisfied
-0.4509605683408018,satisfied
0.2710060886361365,neutral or dissatisfied
0.5751014007714933,neutral or dissatisfied
0.2902453286032895,neutral or dissatisfied
-1.8878091568610855,neutral or dissatisfied
-0.386440249491624,satisfied
-0.8603900147214569,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
-1.877202223082688,satisfied
-0.9914846603860232,neutral or dissatisfied
0.779927589527493,neutral or dissatisfied
0.476123405149688,neutral or dissatisfied
0.4827325127634983,neutral or dissatisfied
0.890698818749562,neutral or dissatisfied
0.1718858526707452,satisfied
0.9413496517544554,satisfied
-2.0412709664712234,neutral or dissatisfied
0.0589550768302491,neutral or dissatisfied
-0.1503209469404529,neutral or dissatisfied
0.8643350087757896,neutral or dissatisfied
0.6424143704344917,neutral or dissatisfied
1.0664233765244873,satisfied
0.9531821857149828,satisfied
0.7714692433274511,satisfied
0.0220867861502966,neutral or dissatisfied
-0.7515882368577566,neutral or dissatisfied
0.7426312885281803,neutral or dissatisfied
-0.6412294756262337,neutral or dissatisfied
-0.0102610737666113,neutral or dissatisfied
0.5639779842440231,satisfied
0.5498615567943054,satisfied
-0.6600982291424645,neutral or dissatisfied
-0.0926033774844253,neutral or dissatisfied
0.483407074402122,neutral or dissatisfied
-0.1971881283637615,neutral or dissatisfied
0.2354946420251636,neutral or dissatisfied
-2.2989847400276053,neutral or dissatisfied
-2.47717056096152,satisfied
-0.1054517252509522,satisfied
1.0664233765244873,satisfied
0.0414978592531206,satisfied
0.8879418952507528,neutral or dissatisfied
0.726023619009369,satisfied
-0.044183244234264,satisfied
0.3282187162852258,satisfied
-1.499630375467585,neutral or dissatisfied
-0.1152327771948443,neutral or dissatisfied
-1.008139811466445,neutral or dissatisfied
0.5386460529576877,neutral or dissatisfied
0.7738132954625541,neutral or dissatisfied
-0.2712068143428643,satisfied
0.4069250969534339,neutral or dissatisfied
0.7491343155130814,satisfied
-1.3698753125296936,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
0.913799874863236,neutral or dissatisfied
0.9928101735386412,neutral or dissatisfied
-0.8459739905063379,satisfied
0.5326897498052979,neutral or dissatisfied
0.28850753484658,neutral or dissatisfied
0.8634717417334201,satisfied
-0.0761574681489102,neutral or dissatisfied
0.3160638190057668,satisfied
0.5522309895848103,neutral or dissatisfied
0.7220206752041315,satisfied
0.0182078205273476,neutral or dissatisfied
-1.1563090142116783,satisfied
0.0003212520578525,satisfied
0.9327985527677684,neutral or dissatisfied
0.2943393447256947,satisfied
0.3097937240863596,neutral or dissatisfied
-0.7191945713432494,satisfied
0.1682038829088532,satisfied
0.8477548203010229,neutral or dissatisfied
0.6610290292683724,neutral or dissatisfied
0.5019700483364222,satisfied
-2.47717056096152,neutral or dissatisfied
0.0642474211795694,satisfied
0.4027006737180202,satisfied
0.3400902626404243,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
0.2766258848120487,satisfied
0.8802709504528676,satisfied
0.4867428310192516,satisfied
1.0664233765244873,neutral or dissatisfied
-0.3806511520689818,neutral or dissatisfied
-0.0455576880017488,neutral or dissatisfied
0.3679515711175694,satisfied
0.9036629917339846,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
0.6086458150151762,satisfied
-0.9281063254195432,neutral or dissatisfied
1.0664233765244873,satisfied
-0.0371154813464717,neutral or dissatisfied
-0.2004881075307431,neutral or dissatisfied
0.9373006784015138,neutral or dissatisfied
-2.47717056096152,satisfied
1.01631068027844,satisfied
-2.47717056096152,satisfied
-1.125357241316162,satisfied
0.7844925998006038,satisfied
0.0075037650311516,neutral or dissatisfied
0.6080956633687076,satisfied
-2.47717056096152,neutral or dissatisfied
-0.3596001854287993,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
0.6078557733491314,neutral or dissatisfied
0.964386179636082,neutral or dissatisfied
-1.0826471852515038,neutral or dissatisfied
0.6554849001689875,satisfied
1.0226719668962925,neutral or dissatisfied
-1.7713936625012832,neutral or dissatisfied
0.2662081190106621,neutral or dissatisfied
1.0557996348138357,satisfied
-0.0689962884421322,neutral or dissatisfied
-0.2596077173414092,satisfied
-0.4872876797275244,neutral or dissatisfied
1.0483624991885148,neutral or dissatisfied
0.4732162799462468,neutral or dissatisfied
-2.47717056096152,satisfied
0.7680614559278229,neutral or dissatisfied
0.9140720508208928,satisfied
0.991811833716279,neutral or dissatisfied
0.8541973093762549,satisfied
-0.3565274384922511,neutral or dissatisfied
-0.864464177560264,satisfied
0.8166364619711304,neutral or dissatisfied
0.3795516758390417,neutral or dissatisfied
0.9260614705551602,satisfied
-0.3073789596403954,neutral or dissatisfied
0.4929351142124197,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
0.0030109847468261,neutral or dissatisfied
0.9470267230714292,satisfied
-1.0760395541962424,satisfied
0.2280986683320321,satisfied
0.866864375379358,neutral or dissatisfied
0.613922679920343,neutral or dissatisfied
-0.2055116998804929,neutral or dissatisfied
-1.431855320287215,neutral or dissatisfied
0.3395057158098797,neutral or dissatisfied
-0.3888361438013848,neutral or dissatisfied
0.3619867776480937,neutral or dissatisfied
-1.8345836232593469,satisfied
0.4311229713507255,satisfied
1.00206054743186,neutral or dissatisfied
0.4565684070949982,satisfied
0.0671079438224502,satisfied
0.545495276616463,neutral or dissatisfied
0.3311844408327725,satisfied
0.5850710498627163,satisfied
-1.4023962771078575,neutral or dissatisfied
-2.07756252615203,neutral or dissatisfied
0.0672641787701789,neutral or dissatisfied
0.7839335749745712,satisfied
0.603132717231305,satisfied
0.8202016752939784,neutral or dissatisfied
1.007785298099472,neutral or dissatisfied
0.7518104636894207,satisfied
1.0136624908731064,satisfied
-2.47717056096152,satisfied
0.9403812941234498,neutral or dissatisfied
-1.1362034607805207,satisfied
-0.4615005907228996,satisfied
0.4928417696018927,neutral or dissatisfied
-0.0513923278931255,neutral or dissatisfied
0.5998976991849073,satisfied
0.1704757890773247,satisfied
-0.9427277741824612,neutral or dissatisfied
-0.6965890872865917,satisfied
-0.9906635167410732,satisfied
0.754754706762793,neutral or dissatisfied
1.0078054066628346,neutral or dissatisfied
0.6393953822098929,neutral or dissatisfied
0.2635089270579002,neutral or dissatisfied
1.0645899197195217,neutral or dissatisfied
-2.111462664171924,neutral or dissatisfied
0.703401484007715,neutral or dissatisfied
0.2542128204068529,neutral or dissatisfied
0.9851277200632926,neutral or dissatisfied
0.0916492191761034,satisfied
0.2608982427149355,satisfied
-0.4261846896279777,neutral or dissatisfied
0.6688813072777468,satisfied
0.5183590015397702,neutral or dissatisfied
0.1390621105311054,neutral or dissatisfied
0.7717763215243448,neutral or dissatisfied
0.7044421855611923,neutral or dissatisfied
0.1803312954163093,satisfied
1.0664233765244873,neutral or dissatisfied
0.8107218801009453,satisfied
-2.47717056096152,satisfied
-0.9971936992116502,satisfied
-2.47717056096152,neutral or dissatisfied
-0.4958902745592858,neutral or dissatisfied
-0.0377740007952824,satisfied
-0.284574041229108,satisfied
-1.7348375828536644,neutral or dissatisfied
1.0330508517377976,satisfied
-0.4990242746262683,neutral or dissatisfied
1.0144225798632045,neutral or dissatisfied
-2.170371022988794,neutral or dissatisfied
0.5917997348049895,satisfied
-0.1343794699171336,neutral or dissatisfied
-1.2107604552720628,neutral or dissatisfied
-0.8958560685974558,neutral or dissatisfied
0.352369404274327,satisfied
0.6898407972572181,satisfied
0.1308013199993329,neutral or dissatisfied
-0.608245598966952,satisfied
-2.47717056096152,neutral or dissatisfied
-0.192644814587102,neutral or dissatisfied
1.045210838454135,neutral or dissatisfied
0.546893056679812,satisfied
0.5043143102049134,neutral or dissatisfied
0.9014094744770268,neutral or dissatisfied
0.92806404837987,satisfied
-2.4516383537443365,neutral or dissatisfied
0.3297918362916369,neutral or dissatisfied
0.7618108664870257,neutral or dissatisfied
0.7647920573596514,satisfied
0.2619205031187378,neutral or dissatisfied
-1.0658469926767116,satisfied
0.0312801623567783,satisfied
0.8660029582247305,satisfied
0.4533552474206815,satisfied
-2.47717056096152,neutral or dissatisfied
0.8057921811825661,neutral or dissatisfied
1.061673501081645,neutral or dissatisfied
0.981288213189588,satisfied
0.660583757537164,neutral or dissatisfied
0.6773071874234663,neutral or dissatisfied
0.7220591066283213,satisfied
-0.9041159972262842,satisfied
0.8181724776067667,neutral or dissatisfied
-0.4183772003194941,satisfied
-0.390973577960848,neutral or dissatisfied
-0.2223086267491066,neutral or dissatisfied
-1.8311192160392349,neutral or dissatisfied
1.064043640216942,satisfied
0.1462222733616603,satisfied
0.107457720768065,neutral or dissatisfied
-0.0013333827601736,satisfied
0.7935337862152995,neutral or dissatisfied
-1.9126569803018336,neutral or dissatisfied
0.5435445396407224,neutral or dissatisfied
-1.338447440372881,satisfied
0.4088980109397068,neutral or dissatisfied
0.1062923595968479,satisfied
-0.3141438566268427,neutral or dissatisfied
-0.7386564032968146,neutral or dissatisfied
-1.2639087877205344,satisfied
-0.676461314618963,neutral or dissatisfied
0.0491601209757998,satisfied
-0.2002640881472439,neutral or dissatisfied
1.0664233765244873,satisfied
-1.1945822323709867,neutral or dissatisfied
0.8210971866824289,satisfied
-0.8438943509417052,satisfied
-0.615947369885592,neutral or dissatisfied
0.8239089116263385,neutral or dissatisfied
-0.4217507241138845,satisfied
-0.1302032447643105,satisfied
-0.0364573293408774,neutral or dissatisfied
1.0664233765244873,neutral or dissatisfied
1.032804793807177,neutral or dissatisfied
-2.47717056096152,satisfied
-1.557739659215336,neutral or dissatisfied
-1.556147628005015,satisfied
-0.4339076609755006,satisfied
-1.5838707083629693,neutral or dissatisfied
-2.47717056096152,satisfied
-0.4867163980791014,neutral or dissatisfied
0.7171039501903048,neutral or dissatisfied
-1.136513053699546,satisfied
-1.5512083393168608,neutral or dissatisfied
0.9077851149816906,neutral or dissatisfied
-0.4760204073709756,satisfied
-2.3564423676813235,satisfied
0.2043773003043378,neutral or dissatisfied
0.3415768941432882,neutral or dissatisfied
-1.1450276715731542,neutral or dissatisfied
0.7625785320236736,neutral or dissatisfied
0.6621347348223364,neutral or dissatisfied
-1.3374190257361471,neutral or dissatisfied
-2.47717056096152,neutral or dissatisfied
-1.5669803752367204,satisfied
-0.1383579699746165,satisfied
1.0664233765244873,satisfied
-0.8714672321191063,neutral or dissatisfied
0.9963687908230108,neutral or dissatisfied
-0.2010483422023488,satisfied
1.021112197834995,satisfied
1.0664233765244873,satisfied
0.8601376943143381,neutral or dissatisfied
0.9277628023523826,satisfied
-0.2872537045922638,neutral or dissatisfied
